	stat_Pinfestans	stat_Cfulvum	stat_PSTVd_S23	stat_PSTVd_M	stat_Bcinerea	stat_Mincognita_7dpi	stat_Mincognita_14dpi
mRNA:Solyc09g059600.4.1	-0.761760985627787	-1.84168757232335	1.04705667229067	0.567084635024454	-5.40383199189774	3.33116184153568	1.98111518652442
mRNA:Solyc09g059610.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059620.4.1	-3.60198458061916	-0.0026859526887488	-1.20083728051975	0.898713426816922	-1.7962776304043	2.09723873061284	2.55729283358211
mRNA:Solyc09g059630.4.1	-5.66102678496687	-0.338299072466673	1.17737660862497	0.532441924779047	-3.14739991710802	-0.533257393756407	-10.1795274518658
mRNA:Solyc09g059640.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059660.1.1	0.0	0.0	0.0	0.0270676967403701	0.0	0.0	0.0
mRNA:Solyc09g059670.4.1	-0.0023735084197552	-2.52613422527446	0.0322988172774443	-0.160665219472816	-0.130884225268086	-2.78174950045508	2.9583796421043
mRNA:Solyc09g059673.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161180.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g150135.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059710.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059720.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059740.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161190.1.1	0.0	0.0	-0.40220034132389	-0.306359985382666	0.0	-1.14945868238773	0.0
mRNA:Solyc09g059744.1.1	0.675812273478256	0.0	0.0	0.0	-0.189860964195333	0.0	0.0
mRNA:Solyc09g161200.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059750.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161220.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161210.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059770.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059780.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059800.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059810.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059813.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161230.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059820.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059830.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059835.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059840.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161240.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059860.1.1	-0.269777517819105	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059870.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059890.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059900.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059910.3.1	-0.535785402027651	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161250.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161270.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059950.3.1	-0.402486824297958	-0.982047708937578	0.144162959978085	0.178277645947413	-1.62674800491205	3.37839137083864	-0.738840797959003
mRNA:Solyc09g059960.3.1	4.74519598680502	1.45708394999922	2.6055863935781	0.604496582023001	3.67938092791677	0.110988341609932	0.712591048070996
mRNA:Solyc09g059970.3.1	-4.29041027562899	-0.110422798394159	0.958475813908432	-0.43099273168022	-7.04444347249028	10.0619598080758	0.184466592836798
mRNA:Solyc09g059980.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059990.1.1	-4.55574972013197	-3.30658842723182	-2.34729755821066	-2.73013981378469	-5.90320919679316	-0.0319089416290071	0.770384708934004
mRNA:Solyc09g161290.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161280.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161300.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g059997.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161310.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060010.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060020.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060030.1.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.0454822810464555
mRNA:Solyc09g161320.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060060.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060070.2.1	-2.35547106336217	-0.68810826127875	-0.338725498560965	0.0283396741775014	-0.619329007385271	-1.35256909325994	-0.849594201052404
mRNA:Solyc09g060080.4.1	-1.81197387004607	-2.46367992023049	0.8986023972955	1.37886345162547	0.304060247084469	2.34390891143162	2.55442855451833
mRNA:Solyc09g060090.3.1	4.94465897334153	-2.60244202825781	-0.460154031144063	-1.28988568800756	2.85840324368021	-2.23548600031727	4.29980061556082
mRNA:Solyc09g060100.3.1	-2.19036315356305	-4.35644134560444	0.0902322465447681	-0.700329410461055	-6.34483906563156	-0.690734422742273	3.42103298815077
mRNA:Solyc09g060110.4.1	1.50150590164915	-1.4227223400803	-2.65744798562949	0.363540219393778	-2.95950777323382	17.8687675791484	-0.476247340426967
mRNA:Solyc09g161330.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161340.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060130.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060140.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060160.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060170.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060175.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060180.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161350.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161360.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060183.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g060210.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc10g074410.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161400.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161410.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161390.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161380.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061230.3.1	2.24288739018479	0.673874119606038	-1.51129598736093	-1.94928114331886	-3.8962716811857	1.05457794591833	-0.196145803020231
mRNA:Solyc09g061250.5.1	-3.25790309291845	-2.39853257846172	-3.4167686446973	-4.12185337076214	-4.48726039946949	8.45044827983729	-2.98325680321398
mRNA:Solyc09g061240.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061260.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061270.4.1	-0.641159972935047	1.08089101494146	0.396939628476159	-1.53979979608286	1.89523373799862	0.639220586642519	-0.731025579647441
mRNA:Solyc09g161420.1.1	0.279607618564929	-0.75909138660173	-0.352151320723616	0.0700915283085296	-0.256821075457604	0.0	-0.947138273772141
mRNA:Solyc09g061280.4.1	4.70711585084943	1.64299901388078	-1.87692570823326	0.853493526559917	5.89369802608435	6.46136237859008	9.31419611303667
mRNA:Solyc09g061290.3.1	-11.9410088985903	-3.27083868958131	0.0497192161699167	-2.56263649044626	-9.50425949071651	0.730586518665193	2.09797309272641
mRNA:Solyc09g061310.3.1	5.77844041525244	2.30035910197946	2.06148831071906	4.59519905394871	9.36474599997704	-2.68735804035812	4.84152193590239
mRNA:Solyc09g061320.4.1	0.0910594888268696	-0.0811747852632787	3.02666435568863	2.69198193728312	-5.58580998228903	1.41151601131206	-7.43517950234495
mRNA:Solyc09g161430.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061330.3.1	1.4737673486652	1.01599717147218	0.0858393707429919	0.0270676967403701	1.30414005826714	-0.113000827137036	-0.539347776020349
mRNA:Solyc09g061340.1.1	-3.61985745360038	3.7392559253338	0.0417054072091313	1.32137725604008	-1.21067156365169	-0.562446549342751	4.06560568865581
mRNA:Solyc09g061350.1.1	0.874213829444536	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061360.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061370.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061380.3.1	1.84777652766903	2.61274251817052	0.319388318624289	-0.683147594684992	1.0524917620479	2.91602497175125	3.39957219678971
mRNA:Solyc09g061390.1.1	0.0	0.0	-0.410961033796985	-0.31489889561301	0.0	0.0	0.0
mRNA:Solyc09g061410.1.1	2.52100402550314	-0.687600471630704	-0.564313231955775	-1.75147257883199	0.646846982545411	3.41291725949751	5.87270105232107
mRNA:Solyc09g061420.3.1	-3.78380767709288	-4.95932033821307	0.701998883623622	1.46557822420447	-5.47703957244709	1.55663408952695	-2.64650975747033
mRNA:Solyc09g061430.3.1	-1.99092870631619	8.04147350225141	-3.44163407034519	-4.17005450136748	8.24787505527301	2.22808512790242	7.7621831616747
mRNA:Solyc09g061440.4.1	-4.23680675882991	-2.63402116905412	-0.600384217911725	-0.520719367638769	-8.94949627263747	-1.39044411324297	4.16076935333998
mRNA:Solyc09g061460.3.1	-1.51678444327402	0.180469227358631	-0.948069428687585	-0.651311484597201	0.0	0.62585110462786	0.0
mRNA:Solyc09g061465.1.1	0.0	0.0	0.451063107647004	0.19546519568542	0.0	0.0	0.190219979348415
mRNA:Solyc09g061470.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061480.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161440.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061490.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061500.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061510.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061520.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061530.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061540.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061550.3.1	0.0	2.51129811536173	0.0	0.0	-0.560979054677611	0.0	0.0
mRNA:Solyc09g061555.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061560.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g161450.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061570.1.1	0.0	2.66889692771088	0.0	0.0	0.40657984770873	0.0	0.0
mRNA:Solyc09g161460.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061580.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061590.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061600.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061610.1.1	0.347435882027443	0.0	0.0	0.02706769674037	0.0	0.0	0.0
mRNA:Solyc09g160310.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061615.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061620.3.1	7.93009652731087	-0.447137383889986	-1.4760488736578	-0.105633377267617	7.11265280805387	4.77037669612382	-0.310675781626661
mRNA:Solyc09g061630.2.1	0.0	0.412123725643572	-0.0686855001705258	0.02706769674037	0.0	-1.4910464253166	0.0
mRNA:Solyc09g061633.1.1	0.0	-0.76024342373112	-0.410961033796985	-0.325411818340475	0.0	0.0	0.0
mRNA:Solyc09g061680.3.1	2.17779890533948	0.0207250518924646	0.0530368896025459	1.20888250388929	1.13677803551558	3.70224198651621	-1.34776189272186
mRNA:Solyc09g150138.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061700.3.1	-6.22755288541027	-0.167933698473318	-0.446010374965473	0.611255428044017	0.25669371242899	1.88468238352979	-0.347181927436995
mRNA:Solyc09g061710.3.1	-3.29342886345591	0.513581771408832	-0.137328604089406	0.495660411742635	-0.5776422599058	3.40369546445614	5.25194228976997
mRNA:Solyc09g061715.1.1	-0.376506769134671	1.30688109118981	-0.0201760264993323	0.0756096252634458	0.526965526714796	-2.09910059476081	-4.85965825174363
mRNA:Solyc09g061750.3.1	4.91350227695751	0.410092788661744	3.52483227545953	2.71382955470846	4.40560308083203	-3.34144507783549	0.267197721146227
mRNA:Solyc09g160180.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061760.1.1	-2.89009512367102	3.43680591210738	0.249279840158265	0.471040639874621	-0.833562151392632	-2.10415220826519	3.17683761405994
mRNA:Solyc09g061780.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061790.1.1	-2.81158346221894	3.10937305974157	-0.271252208408238	-0.194555794880616	-3.41960909083495	-1.21744388453439	2.57515764329442
mRNA:Solyc09g161480.1.1	-0.337840229912016	0.0273601486859851	-0.410961033796985	0.0268722735226911	-0.448033518361753	-0.815613272689648	1.74324701864012
mRNA:Solyc09g161470.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061791.2.1	2.1823830288833	0.196079311219051	-0.426136471855231	-0.32965188836881	0.0	0.0	0.0
mRNA:Solyc09g061792.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g150139.1.1	0.0	-0.786589118439688	0.0	0.359302254834504	0.0611872584305854	0.0	-0.163333135291389
mRNA:Solyc09g061794.1.1	0.0803114372037951	5.19824861691867	-1.52601959380383	0.82813772493058	3.91365657238681	3.55095208437086	-0.71696592545014
mRNA:Solyc09g061796.1.1	0.658562499579355	5.11953994955317	0.0405287804532877	0.676318613007932	-0.010341189366804	-0.760082705157506	0.0
mRNA:Solyc09g061798.1.1	0.268533381060315	2.0937404194568	0.205872472497965	0.378742981561135	1.23752809595969	0.0	0.0
mRNA:Solyc09g061830.1.1	-2.15062194062994	0.761745662195043	0.261736736564785	0.306468106214812	-0.172027230720495	-2.85573775566955	-6.37196339614614
mRNA:Solyc09g061840.5.1	7.25409662814901	7.25157305092738	2.89857064008792	3.14485194739422	-0.906176307394176	3.55899088264701	-8.46467418614537
mRNA:Solyc09g061850.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061860.4.1	-1.48778224781308	-1.076158182331	0.0545046368792381	1.72839288869901	-10.268823009414	-0.423877026331376	-0.690490792033837
mRNA:Solyc09g061870.3.1	0.0	0.0	0.0	0.0	-0.295475427698625	0.0	0.0
mRNA:Solyc09g061880.2.1	-1.51101003571436	-2.14559905968434	1.18114164109384	0.522693740088576	-2.28789166636052	-0.0460748296413526	1.3504185977218
mRNA:Solyc09g061890.3.1	13.5610968600259	-1.51657916686058	-2.13057769913631	1.48370923083288	-5.33955319503903	0.928687141954123	-5.75216118701525
mRNA:Solyc09g061910.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061920.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061930.5.1	-1.8677140178908	-0.770592184852241	-2.36423154124789	-2.92753778085098	-3.1041285116849	5.7244646006011	-1.80453422323018
mRNA:Solyc09g061940.3.1	0.0	-0.50124383044746	0.387432972432249	1.0715469656831	0.0	-9.32169865998631	-8.19863195785099
mRNA:Solyc09g061950.1.1	0.0	-0.525718838302941	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g061960.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g062960.2.1	0.0	-0.282536531676404	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g062970.1.1	0.212803031435258	-1.89267561951719	0.0	0.0	0.0	-0.0522539917581848	0.0
mRNA:Solyc09g062980.1.1	-0.49026934862517	-0.919340363208227	0.0	0.0	-1.48539147222826	0.0	0.0
mRNA:Solyc09g063010.5.1	-10.4394742033983	-2.38548706053475	1.93889938974775	-0.834261995389244	-4.81868520764246	4.29141163035877	5.25662121845958
mRNA:Solyc09g063020.4.1	3.80030695868658	-0.296401282787533	0.366557948865813	-0.627313022092746	1.11208742176191	-1.53597449955155	0.793764994567541
mRNA:Solyc09g063030.4.1	-5.75463251870005	-6.68513153643208	-0.932495945617912	-0.760432218042053	-10.5923966522636	0.486592888941964	-1.37118389353814
mRNA:Solyc09g063040.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g063060.3.1	0.0	-1.15289020766883	-0.338725498560965	0.0646204218792181	0.0	2.41158005648678	0.308071385498351
mRNA:Solyc09g063070.3.1	0.507996547010508	-6.07151974590145	1.04743422331552	-0.945060039646354	-7.12793996222816	7.55750364605431	6.60571001857198
mRNA:Solyc09g063090.4.1	14.90986133441	3.09328404057226	-3.03073157558051	-4.0569829351397	11.0529484950307	12.3034224389803	11.6615940242181
mRNA:Solyc09g063130.3.1	-14.4178315621297	-7.39705265959875	1.89455626310312	-1.15456770684897	-18.5235265733394	4.51989673109354	7.90683188977816
mRNA:Solyc09g063140.4.1	-4.2432794119759	-1.96881570831269	0.191097651881831	0.808604581468624	-5.34078577607239	-0.568772247765848	2.88918486874536
mRNA:Solyc09g063150.3.1	5.94847751902621	2.52202965179718	-0.320087043648659	0.762088516122566	9.13289437988093	-3.77292737434356	2.75308704284782
mRNA:Solyc09g064160.3.1	0.0388299314808309	0.41385363173698	-1.78069833336944	-0.693476807291636	-0.252216567938977	-5.70930539992945	-7.55549918596364
mRNA:Solyc09g161490.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064200.4.1	2.35619714161228	-3.73615418183243	4.05161244150359	7.61513137975599	-1.88040901582761	3.11513556459458	-3.93603248298005
mRNA:Solyc09g064230.3.1	0.0	0.959037664718308	0.959034721584426	1.40562955114893	0.0	-1.22473961466043	-0.113839644962808
mRNA:Solyc09g064240.3.1	-4.54826710946055	-2.82156868214744	0.126743308579259	-0.683781998813474	-15.5109004600983	4.09877706262555	2.96295875062574
mRNA:Solyc09g064247.1.1	-1.27910852214261	-0.448427124531503	0.878040410888145	-0.53932203148451	-5.47674859698597	-7.75495893288846	2.52929287237595
mRNA:Solyc09g064260.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064270.3.1	-2.5175475482417	-2.13039172775606	-2.99304524942709	-2.86726056987524	-4.86815204342673	9.6709155707265	0.228233793792862
mRNA:Solyc09g064273.1.1	-0.322402077056428	-0.0932045064830934	0.0	0.0	-0.430599971346841	0.0	0.0
mRNA:Solyc09g064277.2.1	-1.22917463998087	0.890036395419871	0.0	0.0	-1.22935892507402	0.0	0.0
mRNA:Solyc09g150140.2.1	-1.32842488741154	0.105364701399299	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064300.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064310.3.1	-2.03058016770656	-1.54138530500831	-0.8271413682178	-1.79374833678747	-2.33515655900186	5.27615193671253	1.30692949917854
mRNA:Solyc09g064330.2.1	0.411482787581189	0.412123725643572	-0.0294938465742114	-0.242627356431024	0.178343411491988	-0.0026443202942427	-4.66136215586557
mRNA:Solyc09g064340.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064350.1.1	0.0	0.0	0.0	0.0270676967403701	0.0	0.0	0.0
mRNA:Solyc09g064360.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064370.4.1	5.78049711123288	-0.813513179907829	4.20240191838562	4.01991410308549	2.0739748479231	8.94315978163078	2.55026694786306
mRNA:Solyc09g064380.3.1	-5.03986487506452	-2.06384448692699	-1.26965759690155	-0.990581136637864	1.79421671339364	0.700542002422695	3.45089504808111
mRNA:Solyc09g064400.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064410.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064420.4.1	-4.0410218130081	-0.0077022332323958	1.58493034603546	1.72865980362247	2.04595749681133	0.304349393341486	2.79666235446274
mRNA:Solyc09g064430.4.1	-5.90039757959416	-2.71018574498818	1.40554127762449	-0.743938315885711	-10.1513357269723	-8.92163927595743	-0.638843683014868
mRNA:Solyc09g161500.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064440.4.1	3.23518014095087	6.42275423046681	0.512554678616112	5.71061885380024	4.66582060871102	-4.11150379683266	0.904406972300733
mRNA:Solyc09g064450.3.1	7.08406866875454	1.62675436091994	0.680315255905691	0.717903809432559	2.31302870881153	-2.36586170284308	-11.9483309366776
mRNA:Solyc09g064460.1.1	0.347435882027443	-1.29492553090765	0.0112991964608806	-0.746723109723709	-0.189860964195333	-1.68120261227478	0.0
mRNA:Solyc09g064470.3.1	2.87882565952089	-0.843744068567865	2.93012444864031	5.36146556035299	-1.42756606612821	0.839455618092745	-3.68658660873571
mRNA:Solyc09g064480.1.1	2.77338007799685	-0.569468471966418	3.46171809869848	5.82953511163941	-1.72691975371354	1.352382443239	-1.90849254108732
mRNA:Solyc09g064490.3.1	0.153911959315451	1.62628453050736	0.0	0.0	-3.2651488984769	0.0	0.991547605136727
mRNA:Solyc09g064500.3.1	-3.14417808556527	-3.58745535545841	-1.19018840810945	0.144902533879778	-9.67692955687396	0.918307228082786	4.8761679117644
mRNA:Solyc09g064510.3.1	2.00816808461885	2.54185781335976	1.31477571194109	4.11166454864723	9.06572552371614	0.866776915298827	-11.1632959560772
mRNA:Solyc09g064520.3.1	-3.57095384683762	-6.49272906394402	-1.95214094143076	-2.54079257627006	-3.81906693307072	-2.92687982834326	-3.94638168235431
mRNA:Solyc09g064530.3.1	2.21357167020751	0.111098614886267	-2.4645563003394	-2.83131266424067	6.68534614647827	3.81629208833757	1.77570177472069
mRNA:Solyc09g064540.3.1	-2.6317264088918	-0.783464694676566	1.12100960813773	0.707657440385024	-2.61588701865424	1.40336639638782	-1.25671507876203
mRNA:Solyc09g064550.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g150142.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g014977.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064560.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064570.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064580.2.1	0.0	0.0	0.0	0.0	-0.189860964195333	0.0	0.0
mRNA:Solyc09g064590.5.1	-5.43473321853812	-0.803335668514918	0.891367823059697	1.95216335614813	0.498088436954323	-0.0798673223515433	4.41965636950193
mRNA:Solyc09g064600.3.1	-1.05993753069655	0.677424445579312	-1.02326111292093	0.773117491229607	1.23654897082469	-2.15149199878203	-2.6914479818849
mRNA:Solyc09g064610.3.1	-2.9982265230711	1.1105660160042	-0.30276795749746	-0.376813761377506	-1.62992803468257	0.986288095342641	-6.87961974531018
mRNA:Solyc09g064620.3.1	0.0	0.0	0.0	0.0	0.0	-0.0522539917581849	0.0
mRNA:Solyc09g064630.3.1	-4.54263754520394	-3.3072152948907	-0.865993767048379	-0.191770409885206	-3.18195151817334	-1.96789361815596	-15.0991754488353
mRNA:Solyc09g064640.1.1	1.13591792980467	-0.940424738153177	-0.0686855001705258	0.0	0.365991372177991	0.0	0.797628573309659
mRNA:Solyc09g064660.4.1	-1.63055759364275	-5.22108393121384	1.86151885916006	0.480653101531176	7.73948490956471	-1.61503071288116	3.96188148378577
mRNA:Solyc09g064670.3.1	0.0	0.0	0.0	0.495241431466931	0.0	0.0	0.0
mRNA:Solyc09g064690.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064720.3.1	-12.2572717553595	-6.65887863328814	3.64727279804862	1.38985527473959	-19.7796564060371	-7.41453311178008	-7.68376602333369
mRNA:Solyc09g064730.3.1	0.347435882027443	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064740.4.1	-3.66614333058183	-0.45994374933127	1.49425332486851	0.668940472263335	-2.1085893599437	4.03183905199194	0.650787360926173
mRNA:Solyc09g064750.2.1	1.46823834551403	-0.981070745767689	-0.177954632309487	-1.97047608444129	0.961919016568118	1.51024244034857	3.68847103665563
mRNA:Solyc09g064760.4.1	0.0	-0.335341181037115	0.0	0.0	7.26126479656499	0.0	0.0
mRNA:Solyc09g064770.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064775.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g160320.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g064780.3.1	4.03194907495416	5.76643184260996	1.82575280476535	2.73775169356669	7.21353557728253	2.50611190512587	0.504687937859777
mRNA:Solyc09g064790.3.1	-5.56969456278521	1.73179224175314	0.154520594020491	-0.670596969866258	-2.69262391099117	5.05855621773006	5.4568119996592
mRNA:Solyc09g064800.3.1	-4.41295190054344	-0.0192735136049649	-0.634204798380257	-1.33360982077781	-4.2971248464769	0.0501530428218534	-0.547509743911155
mRNA:Solyc09g064810.4.1	-0.271915319903426	-0.27426772157232	-1.03312199971389	-1.30091642984589	-0.722147194138081	4.03653810000883	7.01138260806081
mRNA:Solyc09g064815.1.1	-0.115473793169137	-0.203017619097897	0.0	0.0	0.0	-0.197603410013273	0.793059165700897
mRNA:Solyc09g064820.1.1	2.813661002683	-1.21394329126104	0.0	0.0	-4.44711258278491	-8.37795212078373	1.0699483933143
mRNA:Solyc09g160330.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc09g160340.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
