	log2FoldChange_Pinfestans	log2FoldChange_Cfulvum	log2FoldChange_PSTVd_S23	log2FoldChange_PSTVd_M	log2FoldChange_Bcinerea	log2FoldChange_Mincognita_7dpi	log2FoldChange_Mincognita_14dpi
mRNA:Solyc05g160980.1.1	0.0	0.0	0.0	0.0	-0.584495283296421	0.0	0.0
mRNA:Solyc05g160970.1.1	1.08279770220093	0.0	0.0	0.0	-0.584495283296421	0.0	0.0
mRNA:Solyc05g150125.2.1	1.08279770220093	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g018700.4.1	0.906990993927751	-0.421777001651782	0.0455677161071771	-0.374788913093479	-0.47995462705073	-1.22978855719269	-0.773817940918454
mRNA:Solyc05g018710.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g018720.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160040.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160990.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g018740.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g018742.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161000.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161010.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161020.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g018750.4.1	-0.39438620447393	0.0881706547445793	0.140274869534926	0.291724312045334	1.21926147642582	0.291937367401449	0.660468744881413
mRNA:Solyc05g018760.3.1	0.251535403788126	0.12208712836878	0.133541583955234	0.46786256542941	0.983833839617064	-1.08224789747466	-1.58824783528506
mRNA:Solyc05g018770.2.1	-0.522262873333791	0.788284492208118	-0.181316081850039	0.93040739826791	0.188367651571188	-1.42608600193892	3.52380374016997
mRNA:Solyc05g018780.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g018790.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g018800.1.1	0.0	0.0	-1.01154401466729	-1.42593959027197	0.0	0.0	0.0
mRNA:Solyc05g018810.5.1	-0.370841712129676	0.0085778344773626	0.0338578323292437	-0.13545631330688	0.432277545765263	0.502329021107538	0.417338937674948
mRNA:Solyc05g018820.1.1	-1.85224773783118	-0.542215432819825	-0.174787694465929	-1.2999745547732	0.136850158603533	-0.855314286344696	-1.47115358789522
mRNA:Solyc05g018830.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g018840.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g018850.1.1	0.354631183072362	-0.0144143834871001	-1.24934711740265	-0.951635800775922	-0.996946069175926	3.39914455165124	2.74923479461932
mRNA:Solyc05g018860.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g018865.1.1	0.64149724402666	0.40002880473987	0.372753730850379	0.426232383889593	0.549040475149743	-3.60548243216003	-2.75480695071915
mRNA:Solyc05g018870.3.1	3.33879636243881	0.0	0.809102531273139	-0.283161756755935	0.0	-1.23797841480608	1.12559538025767
mRNA:Solyc05g018880.1.1	-1.99637615156696	-1.12574092724899	-0.151470899288564	-0.39358030549869	-0.964448308446798	-0.0571130020733363	-0.175299533304972
mRNA:Solyc05g018890.1.1	-1.03554448015209	0.397468069841823	0.0	0.084235573464383	0.136850230170352	-0.689094835630667	-0.527816488919847
mRNA:Solyc05g018910.3.1	0.0	0.0	-0.520102428821792	1.18220455131207	0.0	0.0	-2.87751109712712
mRNA:Solyc05g018930.1.1	1.36268581178154	6.04400966658393	-0.697964574463586	-1.20001841030309	2.92715773384562	-0.967662594205412	0.0740114392382374
mRNA:Solyc05g019980.2.1	2.73893251193698	0.241283155197045	-1.79049178951044	-1.98427391434203	0.0	0.0	0.0
mRNA:Solyc05g018744.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161030.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161040.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161060.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161050.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161080.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161070.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g020000.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161090.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161100.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g020010.1.1	0.0	0.0	-0.213754555920078	0.0	0.0	0.0	0.0
mRNA:Solyc05g161120.1.1	0.121015021070109	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161110.1.1	0.674130222360206	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g020020.4.1	-0.163871526182009	-0.53080979011163	0.0727439714418315	0.0575534551954553	-0.564780070712373	-0.145747726607731	0.126328929047849
mRNA:Solyc05g021070.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g162390.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161130.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g021073.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161140.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g021090.4.1	0.259276447261392	4.56361382346624	1.05577193832765	-0.327234637513651	1.64259963721922	-4.12284982745417	-2.63414203118006
mRNA:Solyc05g021100.2.1	0.404034032322833	0.033424635327545	0.158601883940689	-0.0613149029360206	0.647875891970706	-0.216152581748484	0.410523652401168
mRNA:Solyc05g150127.1.1	0.354246090179397	0.119123911904742	0.303941761481105	0.152502000971078	0.530713651432098	-0.311996729853682	-0.0076458605725168
mRNA:Solyc05g021140.1.1	0.0	0.0	0.0	0.0	0.0	1.82563242081835	0.0
mRNA:Solyc05g150128.1.1	-5.26343472990803	-0.435149201169621	-0.213754555920079	0.0	-2.00535325777164	0.0	0.0
mRNA:Solyc05g021165.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g021190.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g021200.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g021210.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161150.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g021240.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g021245.1.1	-2.88799253190612	1.07024516953568	-3.26419243765275	-2.96703526369852	-0.678173939453391	-4.31594719125123	5.61606853299466
mRNA:Solyc05g021370.2.1	0.0	2.19769041933455	-1.05299343889194	1.04063842449898	0.0	-2.21725519184132	4.35046724797482
mRNA:Solyc05g021390.5.1	3.32118446536605	3.57371676574771	-0.204727537401441	-0.480228414678315	5.89712478447939	-3.50897837753932	-1.65093434790283
mRNA:Solyc05g021405.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g021410.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g162400.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160300.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g021480.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g021500.2.1	0.0721166878942101	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g021510.2.1	0.0	-0.051482258273962	1.38376332973255	1.25300462304041	1.36602556540755	-3.44516942194737	2.00465297016968
mRNA:Solyc05g021520.1.1	-0.121172446417792	2.20538471990735	0.0	0.0	0.758327347264204	0.0147302808920649	0.0604234506941772
mRNA:Solyc05g021530.3.1	-0.228015257846968	-0.349350216827554	0.41569266543265	1.15530490348453	0.651292033755992	0.250629264421272	-0.351121418793279
mRNA:Solyc05g150130.1.1	-0.748378997866991	-0.344857996075924	0.769771855810079	0.543707726901095	0.505442019465579	-1.04468168665613	-0.015579795085601
mRNA:Solyc05g021570.3.1	-0.968360093525005	-0.155578493140779	0.514565057523307	1.45783027946185	-0.760683259986211	-4.88447761656492	-0.706889643585497
mRNA:Solyc05g021580.3.1	-0.727809540963228	-0.21496042523685	0.860023674892949	0.621963001013548	0.189392163267731	-2.08682817943886	-0.640296085839703
mRNA:Solyc05g161160.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023600.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g150131.2.1	0.0	0.0	0.0	0.0	0.0	5.52405276493017	0.0
mRNA:Solyc05g023620.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023630.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023660.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023635.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023670.4.1	0.903862325136668	1.93562418583509	0.835023858368716	-0.340235829309764	-0.595850876724457	-4.56699138100935	2.89242831213206
mRNA:Solyc05g023700.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023710.3.1	-0.58478878722085	0.436239538280549	-0.38197452057807	-0.519119253175331	0.15302659870906	-0.354472690391019	-0.126958584680953
mRNA:Solyc05g023720.1.1	0.0	0.0	0.206613576011762	-0.97799774181373	0.0	0.0	0.0
mRNA:Solyc05g023725.1.1	-0.840772330984867	-3.07376513405264	-0.463610008244263	-0.0336202809941893	-1.28039038540734	-1.72697412638876	0.582145897807391
mRNA:Solyc05g023730.1.1	0.0	0.0	0.0	0.0	-1.04687474074004	0.0	0.0
mRNA:Solyc05g023733.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023737.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023740.3.1	0.286387756375313	-0.608282814216627	0.174413306384133	0.0978853622019628	0.188294592788744	0.0111178950028395	-0.287222074343954
mRNA:Solyc05g023750.3.1	-0.486873189510771	-0.728624288510306	-0.279304402823433	-0.289844887085592	-0.938051906784398	0.759556498382692	0.497263307687508
mRNA:Solyc05g023760.3.1	-1.71309742379145	-0.676745176146783	-0.508118508973408	-0.465562104078262	-2.43962781352162	-1.01928099183349	-0.913476526975613
mRNA:Solyc05g023770.5.1	0.0120005494270355	-0.91436074562282	-0.1944474229212	-0.321004298729129	-1.28368448367101	0.837272500285318	-0.51238784668258
mRNA:Solyc05g023800.3.1	0.306740976413452	0.132138028978962	0.237119076646557	0.222377226996676	0.745332973619286	-0.0093561273665307	-0.0767638653989565
mRNA:Solyc05g023810.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023820.4.1	-0.0958629094793745	0.0657108726201928	0.173606862551363	0.470020877713421	-0.353371077255277	0.0714650067457005	1.01825021696039
mRNA:Solyc05g023825.1.1	0.0745682573592498	-1.90415839989148	0.157384259490654	0.615418825076647	-0.223823627920055	-2.5015478014016	2.8561391679601
mRNA:Solyc05g023830.1.1	-0.905915316866694	1.2133951078371	0.929175159295178	1.16383235546049	0.0049740997767711	-0.483399841399914	1.17460305308427
mRNA:Solyc05g150132.1.1	0.0	0.0	0.0	0.0	0.0	2.8397582789459	0.0
mRNA:Solyc05g023840.1.1	0.0	0.0	-1.24934711740265	-0.951635800775922	0.0	0.0	0.0
mRNA:Solyc05g023841.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023842.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023846.1.1	-0.101412908735839	0.571169115208106	-0.213754555920079	0.0	0.0	0.0	0.0
mRNA:Solyc05g023860.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023870.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023880.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023890.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023895.2.1	0.0	0.736399783724001	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023900.1.1	-0.953918840769814	2.90551507935168	-0.454256084157526	-0.198837320302303	-0.843084442208324	-3.54846288412978	-0.404188148101782
mRNA:Solyc05g023920.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023930.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023940.1.1	0.0	0.0	0.0	0.0	-0.964191743047457	0.0	0.0
mRNA:Solyc05g023950.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g023960.1.1	0.0	0.0	0.0	0.639442922612746	0.0	0.0	0.0
mRNA:Solyc05g023970.1.1	0.0	0.0	-1.27634345067826	-0.97799774181373	0.0	0.0	0.0
mRNA:Solyc05g023980.3.1	0.0	0.0	-0.213754555920078	0.0	-0.584495283296421	0.0	0.0
mRNA:Solyc05g023995.1.1	1.83352490722656	1.0759978296476	0.85562583673959	0.642635006808975	0.0578762708617427	0.672771679061564	0.655340472889052
mRNA:Solyc05g024000.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024010.3.1	-1.93215686902704	0.0394413851567843	-0.372951102499409	-0.382693362033276	-2.06469803251514	0.799654493544623	-0.0761207504322841
mRNA:Solyc05g024020.1.1	-1.58090955039307	-1.02805077129635	-1.27634345067826	-0.97799774181373	-3.08858016236113	3.74865706050592	0.0
mRNA:Solyc05g161170.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024040.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024050.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024060.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024070.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024090.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024100.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024110.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024120.3.1	0.0	0.0	0.0	0.0	0.0	0.561421872783967	0.0
mRNA:Solyc05g161180.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160310.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024130.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024140.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161220.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160060.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161230.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161200.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161240.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161210.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161250.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024160.3.1	-3.97056823059057	-1.23000874089238	0.0402926670360112	0.372556515316775	-2.2180832389091	-0.497387343359341	0.746192736009053
mRNA:Solyc05g024170.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024180.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024190.3.1	-1.38479342788352	-1.73726008199674	-0.407890195805215	-1.2853440277552	-1.03797047909899	1.04305607812985	2.24380125578741
mRNA:Solyc05g150133.1.1	0.0	0.815504596997803	0.0	0.0	1.10679965047912	0.0	0.0
mRNA:Solyc05g024200.2.1	0.0	0.0	0.0	0.0	-0.584495283296421	0.0	0.0
mRNA:Solyc05g024210.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024230.3.1	1.91678058872069	-0.177354339839275	-2.52229202305567	-2.21583322959525	0.0	-1.79114923121493	-0.186002158610335
mRNA:Solyc05g024235.1.1	0.416285607738324	0.570010041397409	0.219170549070529	0.100184622725712	0.623488366874167	-0.756941601241375	-0.224927062458277
mRNA:Solyc05g024250.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024260.3.1	0.179526750185503	-1.22478779061972	0.26713871718949	0.0	0.88301033537437	0.0	2.33641517488034
mRNA:Solyc05g024290.3.1	0.209468527093078	0.304145783261771	-0.0244287029677229	0.435465583730364	0.395463527583456	-0.0593202689777012	0.0440757520454882
mRNA:Solyc05g024300.1.1	0.0	0.0	-1.05299343889194	-0.754246809580838	-0.584495283296421	0.0	0.0
mRNA:Solyc05g024310.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024315.1.1	0.0	0.0	-1.27634345067826	-0.97799774181373	-0.584495283296421	0.0	0.0
mRNA:Solyc05g161260.1.1	0.0	-2.65007759040813	0.0	0.0842355734643827	0.0	0.0	0.0
mRNA:Solyc05g024330.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024340.1.1	0.0	0.0	-1.30642665278653	-2.00519990534855	0.0	-2.33503556314653	-2.28557813970637
mRNA:Solyc05g160320.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161270.1.1	-1.58524506461624	-0.559945604687358	-0.213754555920079	0.712588221328756	0.0	2.65328779529513	-3.54262802892286
mRNA:Solyc05g024350.1.1	1.32211759468175	0.0	0.0	0.0	-1.4946949312677	1.28276263705096	0.0
mRNA:Solyc05g024360.1.1	1.48337864280377	0.719855619145183	0.284301105211003	-0.491844840346805	-0.223824660295562	0.0	0.0
mRNA:Solyc05g024370.1.1	0.643753870733691	1.01542016541339	-1.07845034810316	-1.08753638884896	-0.760388436652488	0.396887676691896	5.39970020462931
mRNA:Solyc05g024373.2.1	2.31982651267248	-0.524921317582974	-1.08445426233629	-1.79637485142074	1.16926027306974	0.0	4.28994581131809
mRNA:Solyc05g024377.2.1	-1.2122667743566	3.23587302685263	0.0	0.0	0.549037993490933	0.0	0.0
mRNA:Solyc05g161280.1.1	-1.50652673663293	-1.74584774474509	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160070.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024380.1.1	0.665767225785974	1.33037508305083	-1.49283191224969	-0.690959488142535	1.13866485518281	0.200759603878773	3.10304118695033
mRNA:Solyc05g161290.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024385.1.1	3.80153222409539	2.66503084935243	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024410.4.1	-0.975670902269645	-0.307797983130652	0.321394906626449	0.259307112624215	-1.00790045115554	-2.45487970118904	-2.61458056975417
mRNA:Solyc05g024420.1.1	8.94560680896988	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024430.3.1	-2.08124615393915	-0.711174941688408	-0.213754555920079	0.0	-3.68997331790496	0.0	0.58214589780739
mRNA:Solyc05g024440.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g024450.1.1	0.0	0.0	-1.05299343889194	-0.754246809580838	0.0	0.0	0.0
mRNA:Solyc05g024453.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161310.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161320.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161330.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025500.3.1	-0.958259095111711	-0.710549106221572	-0.365610464215416	-0.914158400918621	-2.44847320612513	0.224210999418461	-0.49121533310864
mRNA:Solyc05g025510.3.1	-0.232068657348754	-0.774656457527131	0.507852736721094	0.34797794535255	0.308511183675549	0.2056243391632	0.44940733930422
mRNA:Solyc05g161350.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025513.1.1	0.402776298424622	0.716586328588335	-1.50948861671019	0.395222749063982	-1.0651452024683	-3.65817692871329	0.0
mRNA:Solyc05g025517.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025530.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025540.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161360.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025550.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161370.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161380.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025590.4.1	-1.60659351683979	0.120761004249761	0.161682179623045	0.045853157886503	-4.2762641976833	-0.347303585769632	0.728423840389248
mRNA:Solyc05g025600.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160170.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025605.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025620.3.1	1.54562058512166	-2.02012701552469	-0.213754555920079	0.520875728130711	0.188367651571188	0.0	-0.860530563605336
mRNA:Solyc05g025625.1.1	0.0	-1.08491202718356	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025630.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025640.1.1	-1.26512522621469	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025650.3.1	0.0240455147985721	0.425039560490073	-0.366579032550464	-0.577569751916781	0.995628754846865	-0.573422246587408	0.170369506368355
mRNA:Solyc05g025660.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025670.1.1	3.56025688254847	0.0	-1.27634345067826	-0.97799774181373	3.15277140800023	0.0	0.0
mRNA:Solyc05g025680.3.1	3.45128916268848	0.0	-1.28899868853651	-0.736140965923575	6.71180072124154	4.37323169273506	2.88894030470773
mRNA:Solyc05g025700.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025710.1.1	-2.31069358142917	-1.08260982600688	0.0	0.0	-1.14565306262641	0.0	0.0
mRNA:Solyc05g162410.1.1	-1.42221300192176	-0.323446863373768	0.0	0.0	-3.53690941509512	0.0	0.0
mRNA:Solyc05g161400.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161410.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g162420.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g162430.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161420.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025725.1.1	-1.36772819087333	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025730.3.1	-1.50765294890352	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161440.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161430.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025750.3.1	0.684721160040344	-0.187427371884118	0.0184078382918638	0.0283862901729276	0.833268170527098	0.217017367457054	-0.352639161764009
mRNA:Solyc05g025760.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025770.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025780.4.1	0.0	0.0	0.0	0.0	0.0	-3.71230199539078	-3.64904641934834
mRNA:Solyc05g025785.1.1	0.0	-2.12098798175871	0.0	0.0	0.0	0.0	-1.6089685884531
mRNA:Solyc05g025790.3.1	-1.87488589975468	1.51212167191855	-1.61462222817642	-0.37511185229402	0.0	-1.59513051612057	-2.48206692907873
mRNA:Solyc05g025800.1.1	-3.34847283437742	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025810.3.1	-0.792810385935622	-1.16180854508928	2.37805600296736	0.0659486632428901	-1.29443711021982	0.0	-2.30070892748964
mRNA:Solyc05g025820.5.1	0.361099064067852	1.24969366221217	-0.175349573127371	-0.339062510979968	2.99850735912374	-1.14870305580555	-1.76070500911587
mRNA:Solyc05g025825.2.1	0.0	0.0	0.0	0.0	0.188367651571188	0.0	0.0
mRNA:Solyc05g025870.4.1	-3.36931531991719	-1.59785398104892	0.0	0.0	-0.92817263126267	0.0	0.0
mRNA:Solyc05g025880.1.1	0.12101268560803	2.2407249676873	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161460.1.1	-0.359880990419457	0.0	0.0	0.084235573464383	-0.584495283296421	0.0	0.0
mRNA:Solyc05g025890.3.1	1.36600546404793	-1.22959403859698	-2.02218078384233	-1.29091213603981	-2.33458835388567	1.28212374396916	2.69446951566176
mRNA:Solyc05g161470.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025900.3.1	0.15804769081668	-0.411001660559282	0.464697014930201	0.692334400291551	0.917655412540343	0.0625017253538185	0.0848649876692919
mRNA:Solyc05g025903.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161480.1.1	0.0	-1.18715356791849	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025910.4.1	-0.456670219931899	-0.241288029545844	0.223440042648228	0.0971300725137149	-0.134164508460227	0.896731335701633	0.324348793944235
mRNA:Solyc05g162440.1.1	0.0481481331189596	0.0	0.0	0.0842355734643827	-0.223824941376676	0.0	0.0
mRNA:Solyc05g025920.3.1	-0.840772330984867	2.66503084935243	-0.0928616336023377	-0.754246809580838	0.188367651571188	0.0	4.18859723159079
mRNA:Solyc05g025950.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161490.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025955.1.1	2.71735900187815	0.82658526871214	-0.605832176679526	0.890709930578561	3.63397654932709	-4.10056842182371	-0.912007592844896
mRNA:Solyc05g025980.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g025985.1.1	7.30090769015649	5.09428671943388	0.085016238508595	-1.15815597730555	6.83325089033254	-0.66630272011627	2.77764920508987
mRNA:Solyc05g025990.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g026000.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
