"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"weight"
"mRNA:Solyc00g160010.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160330.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g007330.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g007340.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g007350.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160020.1.1"	0.165555565249791	-0.790266926139246	2.87135588354812	-0.275224304541002	0.783143915417314	1	0
"mRNA:Solyc00g160340.1.1"	1.37428325071743	-1.26878222839457	0.932754480760627	-1.36025315832299	0.173749825839337	1	0
"mRNA:Solyc00g160670.1.1"	0.30605731522725	1.34181760738575	2.10508690240221	0.637416728902993	0.523853434494136	1	0
"mRNA:Solyc00g160350.1.1"	3.04326736896242	-1.39984768597138	0.754891017170862	-1.85437057022833	0.0636861622096555	0.331684269911709	0.767228690502903
"mRNA:Solyc00g500123.1.1"	1.36187541048741	-0.342143526687114	1.07548882876982	-0.3181283873292	0.750387551350283	1	0
"mRNA:Solyc00g500124.1.1"	1.3941024907324	0.570509401167802	0.908195004363579	0.628179409077006	0.529886417599541	1	0
"mRNA:Solyc00g500125.1.1"	0.816289344351968	-0.59083736948728	1.33955566221888	-0.441069666719634	0.659162562490797	1	0
"mRNA:Solyc00g500126.1.1"	0.441843486618819	-1.10530086730908	1.74125613596326	-0.634772130578958	0.525577042210244	1	0
"mRNA:Solyc00g500127.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500128.1.1"	1.55263587348803	0.48791286317879	1.11218981474715	0.438695676501689	0.660882060256084	1	0
"mRNA:Solyc00g500129.1.1"	0.122003669893052	-0.768453488478591	3.10628055265884	-0.247387019765754	0.804608718780308	1	0
"mRNA:Solyc00g500130.1.1"	5.53041791178634	-0.19385518027588	0.71102724330489	-0.272641002298072	0.785129190252336	1	0.807069382971534
"mRNA:Solyc00g500131.1.1"	0.93916274293813	-0.0913276026519545	1.19350246087949	-0.0765206655582889	0.939004873437478	1	0
"mRNA:Solyc00g500132.1.1"	0.899911289314241	-0.0884014551245021	1.164895152851	-0.0758879070860115	0.939508277862579	1	0
"mRNA:Solyc00g500133.1.1"	0.564987152762201	0.0686175861179876	1.31642128051427	0.0521243367405773	0.958429621406701	1	0
"mRNA:Solyc00g500134.1.1"	0.389729981588386	-0.374673004994617	1.80882267736921	-0.207136393015344	0.835903340863097	1	0
"mRNA:Solyc00g500135.1.1"	2.43191917227154	0.283289730078647	0.783910543775282	0.361380175745991	0.717815265564129	1	0.399192572783698
"mRNA:Solyc00g160170.1.1"	0.749419852139422	-0.925108496568969	1.32877668461829	-0.696210662993926	0.486296910892732	1	0
"mRNA:Solyc00g500136.1.1"	1.7140148758499	-0.559582404171195	1.07925029719701	-0.518491776768117	0.604115196029747	1	0
"mRNA:Solyc00g500137.1.1"	0.587847313340161	-1.25731879323951	1.53410773025935	-0.81957659715785	0.412457519478599	1	0
"mRNA:Solyc00g500138.1.1"	2.61870565024954	1.10756276978833	0.831570235738861	1.33189323305234	0.182895275006102	0.599522522181902	0.807069382971534
"mRNA:Solyc00g500139.1.1"	1.37778362192714	0.263808696164698	0.980402918368381	0.2690819164469	0.787866645977911	1	0
"mRNA:Solyc00g500140.1.1"	0.266772682255929	0.247573060424755	1.90212322218697	0.130156163142842	0.896442876220335	1	0
"mRNA:Solyc00g500141.1.1"	0.113536806800248	-0.842199737575963	3.10485854665721	-0.271252208408238	0.786197061053113	1	0
"mRNA:Solyc00g500142.1.1"	0.286651754961295	0.775946634648532	1.86693538743482	0.415625864650136	0.677683797236599	1	0
"mRNA:Solyc00g500144.1.1"	0.954335059070706	1.70841015449456	1.23386375342475	1.38460194632726	0.166174216010603	1	0
"mRNA:Solyc00g500145.1.1"	1.09137392271118	0.876463758152494	1.63923938166537	0.53467709960827	0.592873159571104	1	0
"mRNA:Solyc00g500147.1.1"	0.297183959717697	-0.749695529988363	1.86443666413148	-0.40210297534435	0.687608243158111	1	0
"mRNA:Solyc00g500148.1.1"	0.698521277699695	1.1497217378703	1.21176054446173	0.948802750778627	0.342720942579002	1	0
"mRNA:Solyc00g500149.1.1"	0.332286787066279	-0.275768826266491	2.0638009033717	-0.133621816821554	0.893701631569228	1	0
"mRNA:Solyc00g500150.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500151.1.1"	0.988472497501095	-0.100511963771415	1.01762575981703	-0.0987710489851269	0.921320055627497	1	0
"mRNA:Solyc00g500152.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500153.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500154.1.1"	0.200131478092317	-1.21179956268327	2.3134196739082	-0.523813113699387	0.600408531487528	1	0
"mRNA:Solyc00g500155.1.1"	1.02668241067854	-0.458865815248634	0.956393007129624	-0.479787923822034	0.63137820066661	1	0
"mRNA:Solyc00g500156.1.1"	0.0892542797536939	-1.27634345067826	3.10575296856192	-0.410961033796985	0.681101107376759	1	0
"mRNA:Solyc00g500157.1.1"	0.353045844693117	-2.27514394451176	2.02448431112632	-1.12381406564025	0.261091913134186	1	0
"mRNA:Solyc00g500158.1.1"	0.347565381340566	-0.246605769036378	1.83734769511196	-0.134218346202215	0.89322991900118	1	0
"mRNA:Solyc00g500159.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500161.1.1"	0.297408110920819	-0.749379052039746	1.86104088545188	-0.402666624843004	0.687193489613831	1	0
"mRNA:Solyc00g500162.1.1"	0	NA	NA	NA	NA	NA	NA
