	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79
PS23_I_408hpi_root_362	-0.9059464	-0.7174783	2.831896	-0.2696611	-0.29293725	1.7407691	-0.04268366	0.78937244	-0.9136731	0.027973622	-1.4084017	-1.4553154	2.0025423	-0.36181653	-2.5440133	1.5474006	0.08102894	1.4029586	-0.6981735	-0.5142583	0.04146096	-0.34071818	3.7672305	0.57832134	0.21916586	1.2656282	0.4321205	-0.78828746	0.60341907	-0.083488554	-2.9837615	0.5229282	-1.8661876	2.625195	0.53191715	-1.8360782	0.057572305	-1.0218809	-0.587913	1.0583308	0.9390156	-0.13941947	-0.5681629	0.52340096	-1.2023101	0.19155706	1.2619814	1.6059997	0.80961967	-0.05994083	3.3751802	0.44359538	-1.1211175	0.93500656	-0.48728317	0.4974767	1.3201728	0.2920263	-1.1903639	2.0387728	0.036233604	1.8333845	-4.6019254	-2.2494113	4.382292	-1.2137728	0.48529088	-2.435564	-0.3978443	2.0481195	0.047018826	0.47116786	-0.85898685	-1.4658511	-0.41554487	-0.12286338	4.2707925	1.8571049	-0.54969984	0.81302136
PS23_I_408hpi_root_363	-1.4848948	-0.17724651	1.242996	-0.3458785	-1.1648937	0.38004923	-0.75944245	0.8476144	1.6889606	-0.25613564	-1.2269422	-1.9183843	0.46769267	-0.28554863	-0.5257542	1.12417	1.0336602	-0.44334948	-0.9243938	-0.2838189	-0.8320266	-0.30065832	2.8474243	1.1553596	-0.6897277	0.21741721	0.19616194	-0.32997945	5.1136203	0.77843004	-1.5916201	0.82757723	-1.4564588	1.0628711	-0.065045804	-2.8705935	-2.2697597	-0.20518291	0.052762985	0.63742435	0.35696304	-0.9487294	1.9345994	1.0025012	3.9759855	1.6928239	0.32338035	-0.2510293	1.1113536	0.6738679	3.029424	-0.2969874	0.45536527	0.4568298	-0.02103801	0.9954513	-0.12605697	-0.13718735	-0.5560281	0.32861632	-0.6745841	0.113221645	-2.8801146	-1.8290784	3.5466652	-0.26893473	0.73663926	-0.59415275	0.38402534	0.7821911	-1.5026945	1.4630686	0.84516954	-2.431414	-1.9337159	0.7064657	3.8082776	0.25024903	-1.6341676	0.8771668
PS23_I_408hpi_root_364	0.35381964	-2.9470806	2.653827	-0.08391508	2.1928153	0.78156114	1.4315298	0.6789628	0.8052012	-0.87565297	-0.78321767	-0.7030891	0.7605084	0.029108241	0.7452744	-0.2573895	-0.39157036	-0.45801294	-0.5174518	-0.10377771	0.902627	-2.196927	1.0007957	-0.5065752	1.0206059	0.2736196	1.0485219	-0.16973181	3.1737452	1.7020702	-3.094195	-1.0925868	1.5781122	0.5524012	1.2148514	-1.3680902	0.23601025	0.6698432	1.5015867	-0.3482967	2.138413	-1.1462809	2.9946985	-0.053724825	1.9832292	1.1882558	0.2963581	0.10507244	-0.3577916	0.9578012	1.7751725	0.8575469	-0.7490176	1.268662	-0.50913215	-0.5448073	-2.3914065	-0.49479988	-1.6130705	-0.3545522	-0.56038344	-0.34765542	0.74683225	-1.4425578	3.131502	1.3447961	1.3726914	0.58139074	1.397032	0.9087255	-0.8756916	-1.2833359	-0.9247773	0.21187186	-0.5857437	-0.6191125	0.5078407	1.9184546	-0.93081605	-0.30317235
PS23_I_408hpi_root_365	0.78701675	-1.8530359	3.6382096	-1.4621118	1.1061975	2.3018994	0.16275159	0.9972364	1.1299462	-0.02295534	-0.90054697	-0.64930624	2.9779625	-0.64539707	1.6933849	-2.0551603	-0.5073871	0.5795437	-1.7761908	0.10592741	0.2094509	-0.9988307	1.4665923	-0.10185087	1.6909503	0.2863113	-0.5981109	-0.74439317	-3.2876604	-1.3257979	-2.112805	0.2750065	0.14162374	-0.11258912	-0.38951182	-2.4013991	1.1348109	-2.6804976	0.9415745	0.44703272	2.9685097	0.70825857	1.9377635	2.1628897	2.0652072	-2.2614365	2.717064	2.55052	0.62870026	0.0038472116	3.6671836	1.0729542	-1.2728921	1.4476473	-0.09329629	1.0077353	-2.2981958	-0.51177514	0.11998062	2.456374	0.2982389	1.7135687	-0.8560742	-2.125519	3.215141	-0.6995848	3.4890313	-3.5890622	2.0189037	1.1371219	-2.230835	0.5187684	-0.98669815	-1.6137998	-0.68836594	0.52949786	2.036999	1.4394276	-1.3283617	1.4322057
PS23_I_408hpi_root_366	0.74588275	-0.56709975	2.4700027	-0.65761167	0.87093925	1.6263907	1.2239842	0.5140196	0.54401493	0.19721128	-1.030727	-1.4028354	1.3634412	-0.30570984	-0.19467603	-1.241606	-1.6269859	0.2826627	-1.5437751	-0.0074219853	1.3031158	-1.236585	0.3422773	-0.10277951	1.0440917	-0.10987433	0.710425	1.1961637	-2.4628553	0.38184142	-2.703353	1.0991912	-0.34776902	2.7264748	0.7673913	-1.248528	-0.5602744	-0.69826496	0.3345224	-1.5551242	2.3887832	0.075903535	2.6447933	4.355155	1.5380108	0.4443125	0.5183053	1.4927434	0.4993013	-0.3294701	-0.7929399	-3.4399948	-1.2311106	1.5369899	0.16335471	0.62699693	2.2530022	-1.1666338	-0.2781664	1.0072331	0.43063188	0.48878127	-0.3330593	-2.7065287	1.2644608	0.28189045	3.2438865	-0.7413254	0.70688105	0.37525916	-2.451515	0.15868759	-1.5592983	-1.15556	-4.74655	0.87433887	-1.2206097	2.691497	-0.9626046	0.37621263
PMPS23_C_408hpi_root_367	0.01748234	-0.41837293	3.2037208	-1.740823	-1.9426411	2.856971	0.33302101	0.6661826	-0.6113162	-1.118763	-0.8120948	-1.921387	1.8056265	-0.92886186	1.7201875	-1.0221409	1.0937052	0.10566002	-1.3990686	0.47715324	-1.8551186	0.12580386	0.36923385	-0.27185148	2.0689576	0.9041888	0.12968245	0.33387625	2.5866175	-0.14116547	-1.5590233	-0.5602484	0.5913918	1.3044878	0.30063233	-2.4298692	-0.40674695	-1.4987913	2.3396752	-1.0509421	2.1334178	-1.2023821	2.6107662	3.7856812	-0.3621024	-1.3500924	3.8076231	0.7598638	0.8372613	0.35066465	0.30486393	2.8167453	-0.9823942	0.32733083	0.63601923	0.3979004	0.21620026	-0.6163018	0.59233755	-1.2155479	0.5497633	1.0841959	-5.9866915	-2.533835	7.065509	-0.8704099	0.44502795	-0.91277504	0.1442801	0.19665658	-0.5820165	-1.1908967	-1.1443853	-1.1222001	-2.004416	0.15485324	2.38842	2.6459582	-1.2156446	2.0598495
PMPS23_C_408hpi_root_368	1.1332568	-1.328338	3.2647123	-0.68565476	0.29589003	1.6499538	0.8987981	1.5355861	1.085539	-0.47012568	-0.80374634	-1.0062156	1.6763219	-0.471236	-0.89485073	-0.31118524	-0.32220238	-0.42532867	-1.0444684	-0.5747389	1.0275898	0.18913928	1.2940276	0.87203085	1.5363076	0.040734865	-1.6901867	-1.1721163	-0.5793408	0.20248681	-1.6793317	0.8561388	-0.9507375	0.21677136	1.7342229	-0.8086101	0.549296	-1.6161423	0.06322831	-1.1057425	2.7888904	-0.15914556	1.583003	2.1529799	-0.63282055	0.40839005	3.6553683	1.0620828	0.088847995	0.9223976	2.9386108	0.70112777	2.1376355	1.4871716	-0.116152585	-0.3383311	2.093338	1.6976095	0.14123268	0.94895786	0.2547803	0.15282908	-1.3152766	-2.4160414	4.6959934	-0.20472226	0.25323582	-1.0029005	0.3501821	-1.7487425	-1.0331622	-0.024826258	-1.5139302	-2.52719	-4.2100673	-0.12643337	2.3850193	2.411132	-0.117623806	2.0092893
PMPS23_C_408hpi_root_369	-0.083146036	-0.7235236	1.7362492	0.015187889	1.3026421	1.8861178	-1.4285368	0.32097656	0.38093457	-0.8730674	-1.5390902	-1.5853437	1.41131	0.18561633	-0.6470094	0.76682043	-2.0829778	1.7303468	0.64564043	0.49543613	1.3065629	-0.19190648	1.92321	0.5653354	0.5073678	0.028860256	0.6737697	-0.5780113	-4.648142	-1.5507047	-3.0382357	-1.2195804	-1.2252455	0.058386922	0.22979671	-1.0244553	-2.8025	0.8187457	1.4085318	2.1264572	2.312974	-0.38848978	1.6167203	0.91073465	0.83437514	0.17295672	1.0013961	1.9987066	1.0906081	6.136635	1.9261644	-0.10285574	0.049285978	1.1666359	-0.6923249	0.23175538	0.9862216	-0.58337504	-1.231047	0.046936363	-0.07701737	0.9176389	1.2310642	-2.0323753	-0.99342155	0.8536212	-0.061416626	-2.3765917	1.395823	0.8729822	-1.8722582	-1.210319	-2.0112662	-1.0779741	0.9813354	0.23681642	0.61638427	1.6572598	-2.1007416	-0.61994076
PMPS23_C_408hpi_root_370	1.4177427	-1.3691099	2.6872258	-0.22724998	0.2671885	1.6188469	1.2502098	0.967661	0.8194611	-1.2565056	-1.2531028	-0.1578502	1.0281649	0.67015076	-2.2479637	1.1414486	-1.9358319	0.72039175	-0.66681904	-0.2574358	0.24528906	-1.8145037	-0.05285883	-1.2843611	1.4713271	-0.69364506	-0.86935306	0.19658013	1.7335366	-0.19927357	-2.907816	-1.0107086	1.6353047	-0.4702679	-1.050401	-1.9723375	-1.6209451	-1.4893934	0.4218865	1.3404725	3.3506536	-0.39969635	2.3358877	0.8451757	1.6871395	0.21762024	3.101698	0.0073730946	-0.4452244	-0.741333	4.383662	-0.051196277	0.50180733	0.89181745	-0.013195723	0.23358479	1.9073457	0.5055709	-1.4110085	3.2958956	-0.6159231	0.029375672	-0.35245612	-0.5986037	2.1444387	0.7136889	1.4275761	1.8207991	-0.5009946	1.5472198	0.07550466	-0.33065093	0.25924516	-1.0051627	-0.71963763	0.23884541	1.1288224	1.9486852	1.3032123	-0.5043735
PMPS23_C_408hpi_root_371	-1.6879935	0.9192834	3.1192508	-0.280793	1.1233282	1.6698331	1.0827426	0.9121375	1.8443562	0.38960224	-2.1143858	-1.2870399	1.6641432	-1.2633003	-1.0712507	0.6955679	0.3653418	0.8876305	-0.8400855	-0.70033985	0.32444283	-0.95791113	0.14635026	0.3464604	0.50105023	0.4160389	-1.2149984	-0.46511936	1.5030177	-0.33210248	-1.8699336	0.2554356	0.4505879	3.958402	1.5202357	-1.0544479	-0.001873374	-1.8645954	0.6116245	1.557195	1.9118172	-0.42952	3.1284509	0.14886808	-0.5502493	-0.5270196	1.7345021	-0.46694696	0.4466228	0.92622423	1.2831608	0.19196987	1.8226991	0.4673904	0.56867164	-0.12582758	1.0549164	-0.69262266	0.73375046	0.5082999	-0.19504486	0.92622364	-2.152537	-1.1735045	4.156567	0.89166516	3.2939522	-0.80068636	0.326616	2.1784244	0.02674377	-0.32261083	-1.0998998	-0.18632936	-1.1773574	0.251578	0.36861682	0.6444138	-1.8508185	1.1321393
PMPS23_C_408hpi_root_372	-1.0250864	-2.525177	1.9717015	-0.66186184	0.6481973	-0.07377362	0.9464506	0.39661983	0.7169797	-1.5754141	-0.4655857	-1.9493325	1.1245878	0.50975376	0.09590125	1.5919495	-0.21387313	0.5361823	-0.7069921	-0.5159752	-0.32708725	-1.7119553	1.1975813	0.6502602	1.7786614	-0.4719547	-0.5664859	0.24962117	-1.8643775	0.40566516	-2.2079346	-0.24607107	0.6347523	0.6716061	1.8489894	-2.4846091	-0.99491185	0.020825386	1.1547174	0.9399042	0.65220094	-0.3438666	0.54407585	1.9174597	-0.9960589	-0.9892522	1.2916459	1.6172781	2.4112694	0.36526877	1.3851267	-0.077872634	-1.4976902	0.5110108	-0.815302	-0.73110354	0.4369768	0.02143301	-1.3222638	-0.30797058	-1.0245273	-0.5368172	0.81454897	-1.2492642	2.08262	0.118455976	-1.0080416	0.5287826	0.6691445	1.5573195	-2.239948	-0.41546088	-1.3419895	-0.9960806	-1.124213	-0.4934773	-0.69160724	1.0744193	0.021513283	0.8481071
