TF	Target_Gene
Solyc07g054220	Solyc08g082020
Solyc07g054220	Solyc08g079700
Solyc07g054220	Solyc08g079590
Solyc07g054220	Solyc08g078990
Solyc07g054220	Solyc08g078320
Solyc07g054220	Solyc08g077450
Solyc07g054220	Solyc08g077430
Solyc07g054220	Solyc08g075160
Solyc07g054220	Solyc08g074660
Solyc07g054220	Solyc08g068050
Solyc07g054220	Solyc08g067190
Solyc07g054220	Solyc08g066140
Solyc07g054220	Solyc08g065850
Solyc07g054220	Solyc08g065230
Solyc07g054220	Solyc08g062960
Solyc07g054220	Solyc08g061240
Solyc07g054220	Solyc08g059660
Solyc07g054220	Solyc08g023500
Solyc07g054220	Solyc08g008170
Solyc07g054220	Solyc08g007370
Solyc07g054220	Solyc08g007000
Solyc07g054220	Solyc07g066190
Solyc07g054220	Solyc07g066150
Solyc07g054220	Solyc07g065760
Solyc07g054220	Solyc07g065600
Solyc07g054220	Solyc07g065540
Solyc07g054220	Solyc07g065470
Solyc07g054220	Solyc07g064520
Solyc07g054220	Solyc07g064340
Solyc07g054220	Solyc07g064230
Solyc07g054220	Solyc07g063900
Solyc07g054220	Solyc07g053580
Solyc07g054220	Solyc07g052950
Solyc07g054220	Solyc07g042970
Solyc07g054220	Solyc07g040940
Solyc07g054220	Solyc07g021700
Solyc07g054220	Solyc07g008190
Solyc07g054220	Solyc07g006820
Solyc07g054220	Solyc06g084510
Solyc07g054220	Solyc06g084470
Solyc07g054220	Solyc06g084040
Solyc07g054220	Solyc06g083270
Solyc07g054220	Solyc06g083200
Solyc07g054220	Solyc06g076650
Solyc07g054220	Solyc06g074050
Solyc07g054220	Solyc06g072830
Solyc07g054220	Solyc06g071350
Solyc07g054220	Solyc06g070980
Solyc07g054220	Solyc06g069520
Solyc07g054220	Solyc06g066610
Solyc07g054220	Solyc06g065340
Solyc07g054220	Solyc06g060300
Solyc07g054220	Solyc06g048470
Solyc07g054220	Solyc06g036780
Solyc07g054220	Solyc05g054730
Solyc07g054220	Solyc05g054240
Solyc07g054220	Solyc05g054210
Solyc07g054220	Solyc05g052560
Solyc07g054220	Solyc05g052550
Solyc07g054220	Solyc05g052420
Solyc07g054220	Solyc05g051340
Solyc07g054220	Solyc05g047390
Solyc07g054220	Solyc05g044620
Solyc07g054220	Solyc05g026380
Solyc07g054220	Solyc05g012480
Solyc07g054220	Solyc05g009890
Solyc07g054220	Solyc05g009400
Solyc07g054220	Solyc05g009390
Solyc07g054220	Solyc05g009350
Solyc07g054220	Solyc05g009150
Solyc07g054220	Solyc05g008560
Solyc07g054220	Solyc05g008450
Solyc07g054220	Solyc05g008120
Solyc07g054220	Solyc05g007590
Solyc07g054220	Solyc05g005590
Solyc07g054220	Solyc05g005020
Solyc07g054220	Solyc04g082690
Solyc07g054220	Solyc04g082110
Solyc07g054220	Solyc04g081890
Solyc07g054220	Solyc04g081810
Solyc07g054220	Solyc04g081490
Solyc07g054220	Solyc04g078420
Solyc07g054220	Solyc04g078380
Solyc07g054220	Solyc04g077940
Solyc07g054220	Solyc04g077460
Solyc07g054220	Solyc04g076480
Solyc07g054220	Solyc04g076290
Solyc07g054220	Solyc04g074710
Solyc07g054220	Solyc04g074250
Solyc07g054220	Solyc04g072230
Solyc07g054220	Solyc04g071920
Solyc07g054220	Solyc04g071130
Solyc07g054220	Solyc04g071040
Solyc07g054220	Solyc04g064750
Solyc07g054220	Solyc04g054170
Solyc07g054220	Solyc04g026220
Solyc07g054220	Solyc04g016160
Solyc07g054220	Solyc04g014240
Solyc07g054220	Solyc04g008860
Solyc07g054220	Solyc04g008790
Solyc07g054220	Solyc04g008450
Solyc07g054220	Solyc04g007510
Solyc07g054220	Solyc03g122300
Solyc07g054220	Solyc03g121870
Solyc07g054220	Solyc03g120170
Solyc07g054220	Solyc03g120090
Solyc07g054220	Solyc03g117730
Solyc07g054220	Solyc03g116990
Solyc07g054220	Solyc03g114040
Solyc07g054220	Solyc03g113750
Solyc07g054220	Solyc03g112990
Solyc07g054220	Solyc03g112160
Solyc07g054220	Solyc03g111210
Solyc07g054220	Solyc03g098590
Solyc07g054220	Solyc03g098250
Solyc07g054220	Solyc03g098200
Solyc07g054220	Solyc03g097980
Solyc07g054220	Solyc03g096830
Solyc07g054220	Solyc03g083430
Solyc07g054220	Solyc03g083210
Solyc07g054220	Solyc03g083170
Solyc07g054220	Solyc03g081220
Solyc07g054220	Solyc03g059400
Solyc07g054220	Solyc03g044380
Solyc07g054220	Solyc03g031950
Solyc07g054220	Solyc03g019700
Solyc07g054220	Solyc03g008010
Solyc07g054220	Solyc03g007070
Solyc07g054220	Solyc03g005310
Solyc07g054220	Solyc02g093130
Solyc07g054220	Solyc02g092480
Solyc07g054220	Solyc02g091410
Solyc07g054220	Solyc02g090890
Solyc07g054220	Solyc02g090870
Solyc07g054220	Solyc02g090760
Solyc07g054220	Solyc02g090680
Solyc07g054220	Solyc02g090180
Solyc07g054220	Solyc02g088770
Solyc07g054220	Solyc02g088660
Solyc07g054220	Solyc02g085580
Solyc07g054220	Solyc02g085520
Solyc07g054220	Solyc02g084590
Solyc07g054220	Solyc02g083940
Solyc07g054220	Solyc02g083800
Solyc07g054220	Solyc02g082840
Solyc07g054220	Solyc02g082500
Solyc07g054220	Solyc02g079390
Solyc07g054220	Solyc02g079380
Solyc07g054220	Solyc02g078760
Solyc07g054220	Solyc02g078620
Solyc07g054220	Solyc02g077890
Solyc07g054220	Solyc02g077730
Solyc07g054220	Solyc02g076730
Solyc07g054220	Solyc02g069910
Solyc07g054220	Solyc02g069260
Solyc07g054220	Solyc02g068750
Solyc07g054220	Solyc02g067670
Solyc07g054220	Solyc02g062910
Solyc07g054220	Solyc02g037500
Solyc07g054220	Solyc02g030100
Solyc07g054220	Solyc01g112160
Solyc07g054220	Solyc01g110490
Solyc07g054220	Solyc01g108450
Solyc07g054220	Solyc01g102810
Solyc07g054220	Solyc01g102460
Solyc07g054220	Solyc01g098480
Solyc07g054220	Solyc01g096210
Solyc07g054220	Solyc01g095130
Solyc07g054220	Solyc01g094700
Solyc07g054220	Solyc01g091940
Solyc07g054220	Solyc01g091930
Solyc07g054220	Solyc01g091130
Solyc07g054220	Solyc01g090650
Solyc07g054220	Solyc01g088630
Solyc07g054220	Solyc01g087910
Solyc07g054220	Solyc01g081540
Solyc07g054220	Solyc01g081420
Solyc07g054220	Solyc01g079640
Solyc07g054220	Solyc01g068480
Solyc07g054220	Solyc01g068000
Solyc07g054220	Solyc01g010870
Solyc07g054220	Solyc01g010440
Solyc07g054220	Solyc01g007890
Solyc07g054220	Solyc00g014850
Solyc07g063420	Solyc12g005470
Solyc07g063420	Solyc10g085340
Solyc07g063420	Solyc10g085130
Solyc07g063420	Solyc10g081930
Solyc07g063420	Solyc10g054280
Solyc07g063420	Solyc09g091130
Solyc07g063420	Solyc08g080730
Solyc07g063420	Solyc08g016510
Solyc07g063420	Solyc07g043620
Solyc07g063420	Solyc07g042520
Solyc07g063420	Solyc06g083620
Solyc07g063420	Solyc06g075530
Solyc07g063420	Solyc06g060300
Solyc07g063420	Solyc05g052410
Solyc07g063420	Solyc04g077980
Solyc07g063420	Solyc04g071130
Solyc07g063420	Solyc04g064860
Solyc07g063420	Solyc04g007510
Solyc07g063420	Solyc03g118420
Solyc07g063420	Solyc03g095680
Solyc07g063420	Solyc03g063370
Solyc07g063420	Solyc03g006500
Solyc07g063420	Solyc02g093420
Solyc07g063420	Solyc02g092550
Solyc07g063420	Solyc02g085560
Solyc07g063420	Solyc02g079170
Solyc07g063420	Solyc02g070820
Solyc07g063420	Solyc02g067700
Solyc07g063420	Solyc02g014170
Solyc07g063420	Solyc01g086740
Solyc07g063420	Solyc01g086670
Solyc07g063420	Solyc01g073780
Solyc07g063420	Solyc01g067230
Solyc07g063420	Solyc01g060260
Solyc07g066220	Solyc12g009820
Solyc07g066220	Solyc12g009250
Solyc07g066220	Solyc12g005840
Solyc07g066220	Solyc11g010680
Solyc07g066220	Solyc11g006030
Solyc07g066220	Solyc10g084180
Solyc07g066220	Solyc07g066460
Solyc07g066220	Solyc07g056600
Solyc07g066220	Solyc07g056400
Solyc07g066220	Solyc07g048070
Solyc07g066220	Solyc06g082990
Solyc07g066220	Solyc06g036420
Solyc07g066220	Solyc06g008720
Solyc07g066220	Solyc05g018230
Solyc07g066220	Solyc05g013500
Solyc07g066220	Solyc05g009790
Solyc07g066220	Solyc04g078850
Solyc07g066220	Solyc04g077850
Solyc07g066220	Solyc04g071870
Solyc07g066220	Solyc03g120450
Solyc07g066220	Solyc02g093420
Solyc07g066220	Solyc02g093000
Solyc07g066220	Solyc02g091620
Solyc07g066220	Solyc01g091930
Solyc07g066220	Solyc01g090650
Solyc08g005260	Solyc12g044290
Solyc08g005260	Solyc12g007140
Solyc08g005260	Solyc09g091470
Solyc08g005260	Solyc08g008310
Solyc08g005260	Solyc07g062130
Solyc08g005260	Solyc06g073160
Solyc08g005260	Solyc06g068220
Solyc08g005260	Solyc06g053620
Solyc08g005260	Solyc05g018760
Solyc08g005260	Solyc04g006970
Solyc08g005260	Solyc03g098010
Solyc08g005260	Solyc03g082510
Solyc08g005260	Solyc02g084610
Solyc08g005260	Solyc01g067230
Solyc08g006020	Solyc10g085130
Solyc08g006020	Solyc10g081930
Solyc08g006020	Solyc10g044780
Solyc08g006020	Solyc09g091130
Solyc08g006020	Solyc08g079530
Solyc08g006020	Solyc06g075530
Solyc08g006020	Solyc06g060300
Solyc08g006020	Solyc04g011610
Solyc08g006020	Solyc04g007510
Solyc08g006020	Solyc03g118420
Solyc08g006020	Solyc02g093420
Solyc08g006020	Solyc02g086710
Solyc08g006020	Solyc02g079170
Solyc08g006020	Solyc01g103970
Solyc08g006020	Solyc01g087060
Solyc08g006020	Solyc01g086670
Solyc08g006020	Solyc01g060260
Solyc08g061130	Solyc12g098850
Solyc08g061130	Solyc12g055930
Solyc08g061130	Solyc11g072840
Solyc08g061130	Solyc11g072410
Solyc08g061130	Solyc11g069270
Solyc08g061130	Solyc11g065220
Solyc08g061130	Solyc11g010170
Solyc08g061130	Solyc10g081040
Solyc08g061130	Solyc10g055450
Solyc08g061130	Solyc09g074360
Solyc08g061130	Solyc09g065630
Solyc08g061130	Solyc09g065020
Solyc08g061130	Solyc09g018790
Solyc08g061130	Solyc09g011160
Solyc08g061130	Solyc09g005120
Solyc08g061130	Solyc08g008550
Solyc08g061130	Solyc07g017900
Solyc08g061130	Solyc06g074730
Solyc08g061130	Solyc06g072050
Solyc08g061130	Solyc06g061140
Solyc08g061130	Solyc05g052420
Solyc08g061130	Solyc05g025590
Solyc08g061130	Solyc05g009150
Solyc08g061130	Solyc05g007590
Solyc08g061130	Solyc04g071120
Solyc08g061130	Solyc04g054890
Solyc08g061130	Solyc03g119450
Solyc08g061130	Solyc03g118670
Solyc08g061130	Solyc03g117680
Solyc08g061130	Solyc03g114160
Solyc08g061130	Solyc02g089990
Solyc08g061130	Solyc02g077770
Solyc08g061130	Solyc01g109200
Solyc08g061130	Solyc01g109060
Solyc08g061130	Solyc01g106280
Solyc08g061130	Solyc01g105410
Solyc08g061130	Solyc01g103490
Solyc08g061130	Solyc01g067890
Solyc08g061130	Solyc01g005640
Solyc08g066510	Solyc12g044240
Solyc08g066510	Solyc12g008490
Solyc08g066510	Solyc11g072530
Solyc08g066510	Solyc11g008610
Solyc08g066510	Solyc10g054570
Solyc08g066510	Solyc10g038060
Solyc08g066510	Solyc09g091390
Solyc08g066510	Solyc09g076010
Solyc08g066510	Solyc08g077990
Solyc08g066510	Solyc08g014420
Solyc08g066510	Solyc07g064620
Solyc08g066510	Solyc07g008670
Solyc08g066510	Solyc07g007210
Solyc08g066510	Solyc06g066730
Solyc08g066510	Solyc06g053370
Solyc08g066510	Solyc04g072900
Solyc08g066510	Solyc04g050170
Solyc08g066510	Solyc04g025870
Solyc08g066510	Solyc03g120270
Solyc08g066510	Solyc03g118270
Solyc08g066510	Solyc03g113760
Solyc08g066510	Solyc02g093770
Solyc08g066510	Solyc02g090570
Solyc08g066510	Solyc02g089440
Solyc08g066510	Solyc02g085720
Solyc08g066510	Solyc02g083110
Solyc08g066510	Solyc02g081290
Solyc08g066510	Solyc02g078580
Solyc08g077110	Solyc12g005470
Solyc08g077110	Solyc11g069710
Solyc08g077110	Solyc11g068830
Solyc08g077110	Solyc11g006110
Solyc08g077110	Solyc10g085340
Solyc08g077110	Solyc10g085180
Solyc08g077110	Solyc10g081930
Solyc08g077110	Solyc10g054280
Solyc08g077110	Solyc10g044780
Solyc08g077110	Solyc09g098230
Solyc08g077110	Solyc09g075970
Solyc08g077110	Solyc08g076120
Solyc08g077110	Solyc08g066140
Solyc08g077110	Solyc08g062500
Solyc08g077110	Solyc08g045850
Solyc08g077110	Solyc08g016510
Solyc08g077110	Solyc08g007630
Solyc08g077110	Solyc07g042740
Solyc08g077110	Solyc06g075530
Solyc08g077110	Solyc06g060300
Solyc08g077110	Solyc06g036000
Solyc08g077110	Solyc06g010240
Solyc08g077110	Solyc05g012400
Solyc08g077110	Solyc05g005150
Solyc08g077110	Solyc04g079740
Solyc08g077110	Solyc04g077980
Solyc08g077110	Solyc04g076470
Solyc08g077110	Solyc04g007510
Solyc08g077110	Solyc04g005330
Solyc08g077110	Solyc03g119210
Solyc08g077110	Solyc03g095680
Solyc08g077110	Solyc02g093420
Solyc08g077110	Solyc02g093000
Solyc08g077110	Solyc02g089600
Solyc08g077110	Solyc02g085560
Solyc08g077110	Solyc02g078610
Solyc08g077110	Solyc02g032330
Solyc08g077110	Solyc01g110680
Solyc08g077110	Solyc01g110660
Solyc08g077110	Solyc01g110500
Solyc08g077110	Solyc01g102680
Solyc08g077110	Solyc01g096940
Solyc08g077110	Solyc01g087060
Solyc08g077110	Solyc01g086670
Solyc08g077110	Solyc01g073780
Solyc08g077110	Solyc01g060260
Solyc08g080150	Solyc12g099790
Solyc08g080150	Solyc12g056490
Solyc08g080150	Solyc12g044300
Solyc08g080150	Solyc12g043020
Solyc08g080150	Solyc12g014440
Solyc08g080150	Solyc12g009120
Solyc08g080150	Solyc11g045480
Solyc08g080150	Solyc11g040150
Solyc08g080150	Solyc11g022450
Solyc08g080150	Solyc11g010320
Solyc08g080150	Solyc10g085800
Solyc08g080150	Solyc10g085620
Solyc08g080150	Solyc10g081040
Solyc08g080150	Solyc10g055450
Solyc08g080150	Solyc10g006360
Solyc08g080150	Solyc09g064200
Solyc08g080150	Solyc09g009810
Solyc08g080150	Solyc08g080900
Solyc08g080150	Solyc08g075430
Solyc08g080150	Solyc08g066660
Solyc08g080150	Solyc08g066040
Solyc08g080150	Solyc08g065850
Solyc08g080150	Solyc07g065880
Solyc08g080150	Solyc07g064280
Solyc08g080150	Solyc07g064230
Solyc08g080150	Solyc07g064080
Solyc08g080150	Solyc07g053900
Solyc08g080150	Solyc07g053450
Solyc08g080150	Solyc07g020800
Solyc08g080150	Solyc06g074170
Solyc08g080150	Solyc06g065190
Solyc08g080150	Solyc06g060350
Solyc08g080150	Solyc06g059960
Solyc08g080150	Solyc06g007620
Solyc08g080150	Solyc05g013670
Solyc08g080150	Solyc05g012450
Solyc08g080150	Solyc05g009520
Solyc08g080150	Solyc05g006880
Solyc08g080150	Solyc05g005020
Solyc08g080150	Solyc04g082910
Solyc08g080150	Solyc04g080820
Solyc08g080150	Solyc04g079430
Solyc08g080150	Solyc04g055080
Solyc08g080150	Solyc04g050170
Solyc08g080150	Solyc04g025180
Solyc08g080150	Solyc03g123560
Solyc08g080150	Solyc03g121540
Solyc08g080150	Solyc03g121050
Solyc08g080150	Solyc03g117730
Solyc08g080150	Solyc03g114160
Solyc08g080150	Solyc03g112930
Solyc08g080150	Solyc03g112390
Solyc08g080150	Solyc03g098200
Solyc08g080150	Solyc03g025150
Solyc08g080150	Solyc02g093720
Solyc08g080150	Solyc02g087740
Solyc08g080150	Solyc02g085520
Solyc08g080150	Solyc02g081030
Solyc08g080150	Solyc02g078670
Solyc08g080150	Solyc02g078120
Solyc08g080150	Solyc01g109870
Solyc08g080150	Solyc01g106280
Solyc08g080150	Solyc01g103170
Solyc08g080150	Solyc01g095700
Solyc08g080150	Solyc01g095450
Solyc08g080150	Solyc01g087200
Solyc08g080150	Solyc01g080500
Solyc08g080150	Solyc01g008560
Solyc08g080150	Solyc01g005690
Solyc08g081610	Solyc11g068940
Solyc08g081610	Solyc11g045480
Solyc08g081610	Solyc10g081390
Solyc08g081610	Solyc10g077020
Solyc08g081610	Solyc09g031590
Solyc08g081610	Solyc09g010780
Solyc08g081610	Solyc08g082790
Solyc08g081610	Solyc07g063830
Solyc08g081610	Solyc07g044830
Solyc08g081610	Solyc07g009290
Solyc08g081610	Solyc06g076100
Solyc08g081610	Solyc06g054490
Solyc08g081610	Solyc06g036420
Solyc08g081610	Solyc05g051800
Solyc08g081610	Solyc03g113940
Solyc08g081610	Solyc03g112990
Solyc08g081610	Solyc03g083190
Solyc08g081610	Solyc02g093220
Solyc08g081610	Solyc02g090450
Solyc08g081610	Solyc02g082010
Solyc08g081610	Solyc01g096460
Solyc08g081610	Solyc01g090650
Solyc08g081610	Solyc08g081610
Solyc09g010820	Solyc11g072400
Solyc09g010820	Solyc10g079750
Solyc09g010820	Solyc10g078330
Solyc09g010820	Solyc09g097860
Solyc09g010820	Solyc09g074470
Solyc09g010820	Solyc09g010630
Solyc09g010820	Solyc09g009020
Solyc09g010820	Solyc07g056250
Solyc09g010820	Solyc07g053430
Solyc09g010820	Solyc07g021700
Solyc09g010820	Solyc06g043150
Solyc09g010820	Solyc05g013730
Solyc09g010820	Solyc05g007450
Solyc09g010820	Solyc04g082430
Solyc09g010820	Solyc04g081450
Solyc09g010820	Solyc03g096870
Solyc09g010820	Solyc03g083190
Solyc09g010820	Solyc02g088830
Solyc09g010820	Solyc02g087880
Solyc09g010820	Solyc02g082820
Solyc09g010820	Solyc02g081030
Solyc09g010820	Solyc02g062240
Solyc09g010820	Solyc01g107260
Solyc10g018780	Solyc12g010980
Solyc10g018780	Solyc11g008080
Solyc10g018780	Solyc10g085590
Solyc10g018780	Solyc09g074710
Solyc10g018780	Solyc08g083230
Solyc10g018780	Solyc06g066730
Solyc10g018780	Solyc05g021570
Solyc10g018780	Solyc04g010200
Solyc10g018780	Solyc03g063060
Solyc10g018780	Solyc02g082770
Solyc10g018780	Solyc01g107200
Solyc10g018780	Solyc01g097860
Solyc10g047640	Solyc12g099280
Solyc10g047640	Solyc12g098980
Solyc10g047640	Solyc12g098810
Solyc10g047640	Solyc12g098790
Solyc10g047640	Solyc12g088650
Solyc10g047640	Solyc12g056490
Solyc10g047640	Solyc12g035360
Solyc10g047640	Solyc12g035250
Solyc10g047640	Solyc12g011410
Solyc10g047640	Solyc12g010480
Solyc10g047640	Solyc12g010330
Solyc10g047640	Solyc12g009940
Solyc10g047640	Solyc12g007240
Solyc10g047640	Solyc12g007180
Solyc10g047640	Solyc12g007130
Solyc10g047640	Solyc12g006660
Solyc10g047640	Solyc12g006320
Solyc10g047640	Solyc12g005430
Solyc10g047640	Solyc11g072470
Solyc10g047640	Solyc11g069320
Solyc10g047640	Solyc11g066870
Solyc10g047640	Solyc11g042640
Solyc10g047640	Solyc11g040300
Solyc10g047640	Solyc11g017310
Solyc10g047640	Solyc11g013380
Solyc10g047640	Solyc11g013240
Solyc10g047640	Solyc11g010610
Solyc10g047640	Solyc11g006040
Solyc10g047640	Solyc11g005050
Solyc10g047640	Solyc10g086650
Solyc10g047640	Solyc10g086120
Solyc10g047640	Solyc10g086070
Solyc10g047640	Solyc10g085920
Solyc10g047640	Solyc10g085620
Solyc10g047640	Solyc10g084810
Solyc10g047640	Solyc10g084180
Solyc10g047640	Solyc10g054080
Solyc10g047640	Solyc10g038060
Solyc10g047640	Solyc10g011700
Solyc10g047640	Solyc10g008540
Solyc10g047640	Solyc10g006690
Solyc10g047640	Solyc09g098230
Solyc10g047640	Solyc09g092130
Solyc10g047640	Solyc09g091420
Solyc10g047640	Solyc09g091230
Solyc10g047640	Solyc09g075560
Solyc10g047640	Solyc09g074450
Solyc10g047640	Solyc09g074260
Solyc10g047640	Solyc09g065030
Solyc10g047640	Solyc09g059460
Solyc10g047640	Solyc09g059440
Solyc10g047640	Solyc09g015830
Solyc10g047640	Solyc09g009970
Solyc10g047640	Solyc09g007750
Solyc10g047640	Solyc09g005260
Solyc10g047640	Solyc08g081990
Solyc10g047640	Solyc08g080510
Solyc10g047640	Solyc08g079010
Solyc10g047640	Solyc08g078810
Solyc10g047640	Solyc08g077480
Solyc10g047640	Solyc08g065760
Solyc10g047640	Solyc08g014430
Solyc10g047640	Solyc07g064520
Solyc10g047640	Solyc07g063830
Solyc10g047640	Solyc07g048070
Solyc10g047640	Solyc07g026730
Solyc10g047640	Solyc07g017430
Solyc10g047640	Solyc06g084040
Solyc10g047640	Solyc06g083250
Solyc10g047640	Solyc06g082980
Solyc10g047640	Solyc06g075450
Solyc10g047640	Solyc06g075170
Solyc10g047640	Solyc06g071950
Solyc10g047640	Solyc06g071130
Solyc10g047640	Solyc06g069520
Solyc10g047640	Solyc06g068980
Solyc10g047640	Solyc06g066740
Solyc10g047640	Solyc06g054240
Solyc10g047640	Solyc06g051010
Solyc10g047640	Solyc05g055530
Solyc10g047640	Solyc05g051060
Solyc10g047640	Solyc05g050730
Solyc10g047640	Solyc05g047390
Solyc10g047640	Solyc05g044620
Solyc10g047640	Solyc05g014240
Solyc10g047640	Solyc05g014200
Solyc10g047640	Solyc05g011940
Solyc10g047640	Solyc05g009150
Solyc10g047640	Solyc05g008000
Solyc10g047640	Solyc05g005000
Solyc10g047640	Solyc04g082690
Solyc10g047640	Solyc04g081300
Solyc10g047640	Solyc04g081100
Solyc10g047640	Solyc04g078850
Solyc10g047640	Solyc04g064940
Solyc10g047640	Solyc04g058200
Solyc10g047640	Solyc04g049940
Solyc10g047640	Solyc04g014710
Solyc10g047640	Solyc04g010090
Solyc10g047640	Solyc03g123720
Solyc10g047640	Solyc03g120490
Solyc10g047640	Solyc03g118770
Solyc10g047640	Solyc03g118180
Solyc10g047640	Solyc03g117790
Solyc10g047640	Solyc03g115850
Solyc10g047640	Solyc03g115440
Solyc10g047640	Solyc03g115390
Solyc10g047640	Solyc03g114240
Solyc10g047640	Solyc03g114090
Solyc10g047640	Solyc03g110880
Solyc10g047640	Solyc03g093550
Solyc10g047640	Solyc03g083570
Solyc10g047640	Solyc03g082680
Solyc10g047640	Solyc03g082520
Solyc10g047640	Solyc03g078020
Solyc10g047640	Solyc03g059160
Solyc10g047640	Solyc02g090680
Solyc10g047640	Solyc02g089050
Solyc10g047640	Solyc02g087460
Solyc10g047640	Solyc02g087010
Solyc10g047640	Solyc02g085520
Solyc10g047640	Solyc02g083750
Solyc10g047640	Solyc02g081650
Solyc10g047640	Solyc02g078620
Solyc10g047640	Solyc02g078220
Solyc10g047640	Solyc02g067820
Solyc10g047640	Solyc02g036470
Solyc10g047640	Solyc02g036300
Solyc10g047640	Solyc01g111680
Solyc10g047640	Solyc01g110350
Solyc10g047640	Solyc01g108360
Solyc10g047640	Solyc01g103050
Solyc10g047640	Solyc01g095220
Solyc10g047640	Solyc01g095130
Solyc10g047640	Solyc01g090650
Solyc10g047640	Solyc01g088620
Solyc10g047640	Solyc01g080280
Solyc10g047640	Solyc01g068260
Solyc10g047640	Solyc01g068200
Solyc10g047640	Solyc01g006890
Solyc10g047640	Solyc01g005860
Solyc10g047640	Solyc00g014850
Solyc10g078700	Solyc12g040800
Solyc10g078700	Solyc09g074710
Solyc10g078700	Solyc06g069520
Solyc10g078700	Solyc05g041420
Solyc10g078700	Solyc04g077140
Solyc10g078700	Solyc04g045590
Solyc10g078700	Solyc03g007180
Solyc10g078700	Solyc02g091580
Solyc10g078700	Solyc02g076780
Solyc10g078700	Solyc02g068060
Solyc10g081350	Solyc12g098850
Solyc10g081350	Solyc12g009830
Solyc10g081350	Solyc12g006120
Solyc10g081350	Solyc11g056680
Solyc10g081350	Solyc11g012880
Solyc10g081350	Solyc11g010170
Solyc10g081350	Solyc10g081040
Solyc10g081350	Solyc10g080610
Solyc10g081350	Solyc10g079880
Solyc10g081350	Solyc10g055450
Solyc10g081350	Solyc09g092130
Solyc10g081350	Solyc09g091240
Solyc10g081350	Solyc09g075500
Solyc10g081350	Solyc09g074360
Solyc10g081350	Solyc09g065630
Solyc10g081350	Solyc09g064820
Solyc10g081350	Solyc09g018790
Solyc10g081350	Solyc09g011160
Solyc10g081350	Solyc09g007990
Solyc10g081350	Solyc09g005120
Solyc10g081350	Solyc08g082590
Solyc10g081350	Solyc08g082120
Solyc10g081350	Solyc08g080690
Solyc10g081350	Solyc08g076690
Solyc10g081350	Solyc08g008550
Solyc10g081350	Solyc07g066350
Solyc10g081350	Solyc07g065880
Solyc10g081350	Solyc07g053170
Solyc10g081350	Solyc07g053140
Solyc10g081350	Solyc07g045140
Solyc10g081350	Solyc07g041210
Solyc10g081350	Solyc06g083680
Solyc10g081350	Solyc06g076390
Solyc10g081350	Solyc06g076140
Solyc10g081350	Solyc06g075650
Solyc10g081350	Solyc06g074220
Solyc10g081350	Solyc06g074170
Solyc10g081350	Solyc06g071480
Solyc10g081350	Solyc06g066090
Solyc10g081350	Solyc06g060310
Solyc10g081350	Solyc06g053830
Solyc10g081350	Solyc06g035690
Solyc10g081350	Solyc05g054730
Solyc10g081350	Solyc05g052560
Solyc10g081350	Solyc05g052420
Solyc10g081350	Solyc05g024020
Solyc10g081350	Solyc05g018210
Solyc10g081350	Solyc05g009150
Solyc10g081350	Solyc04g082000
Solyc10g081350	Solyc04g081890
Solyc10g081350	Solyc04g081810
Solyc10g081350	Solyc04g079690
Solyc10g081350	Solyc04g054890
Solyc10g081350	Solyc04g051690
Solyc10g081350	Solyc04g011610
Solyc10g081350	Solyc04g008230
Solyc10g081350	Solyc04g005830
Solyc10g081350	Solyc04g005820
Solyc10g081350	Solyc03g121870
Solyc10g081350	Solyc03g118670
Solyc10g081350	Solyc03g118620
Solyc10g081350	Solyc03g117680
Solyc10g081350	Solyc03g116750
Solyc10g081350	Solyc03g114160
Solyc10g081350	Solyc03g113730
Solyc10g081350	Solyc03g051770
Solyc10g081350	Solyc03g026290
Solyc10g081350	Solyc03g025340
Solyc10g081350	Solyc02g093590
Solyc10g081350	Solyc02g093190
Solyc10g081350	Solyc02g091010
Solyc10g081350	Solyc02g089990
Solyc10g081350	Solyc02g089330
Solyc10g081350	Solyc02g078460
Solyc10g081350	Solyc02g077840
Solyc10g081350	Solyc02g063130
Solyc10g081350	Solyc01g110110
Solyc10g081350	Solyc01g109870
Solyc10g081350	Solyc01g106280
Solyc10g081350	Solyc01g105980
Solyc10g081350	Solyc01g105410
Solyc10g081350	Solyc01g103170
Solyc10g081350	Solyc01g095670
Solyc10g081350	Solyc01g095460
Solyc10g081350	Solyc01g095320
Solyc10g081350	Solyc01g095200
Solyc10g081350	Solyc01g094750
Solyc10g081350	Solyc01g094720
Solyc10g081350	Solyc01g088240
Solyc10g081350	Solyc01g088020
Solyc10g081350	Solyc01g080160
Solyc10g081350	Solyc01g067890
Solyc10g081350	Solyc01g005640
Solyc10g084180	Solyc12g017970
Solyc10g084180	Solyc12g005340
Solyc10g084180	Solyc11g072150
Solyc10g084180	Solyc11g010350
Solyc10g084180	Solyc11g008080
Solyc10g084180	Solyc10g083890
Solyc10g084180	Solyc09g014450
Solyc10g084180	Solyc08g080730
Solyc10g084180	Solyc08g077280
Solyc10g084180	Solyc08g076020
Solyc10g084180	Solyc08g069140
Solyc10g084180	Solyc07g052690
Solyc10g084180	Solyc07g045140
Solyc10g084180	Solyc06g066430
Solyc10g084180	Solyc06g066030
Solyc10g084180	Solyc06g061200
Solyc10g084180	Solyc06g034150
Solyc10g084180	Solyc05g053000
